latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
41.76165,-5.93034,381.94,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,303.12,166.87,N
41.75972,-5.94264,344.03,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,297.55,51.17,N
41.7578,-5.95484,307.46,1.04,1.02,2022-07-18,2208,T,39,6.1NRT,293.37,6.3,N
41.52097,-7.39772,367.78,1.15,1.07,2022-07-18,2208,T,100,6.1NRT,292.97,132.01,N
41.51876,-7.41065,326.93,1.15,1.07,2022-07-18,2208,T,100,6.1NRT,290.05,28.37,N
41.51649,-7.42388,326.89,1.15,1.07,2022-07-18,2208,T,85,6.1NRT,290.74,27.51,N
41.51416,-7.43744,327.15,1.15,1.07,2022-07-18,2208,T,93,6.1NRT,291.12,28.33,N
41.50492,-7.49114,331.51,1.16,1.07,2022-07-18,2208,T,100,6.1NRT,290.18,38.65,N
41.50257,-7.5048,318.22,1.16,1.07,2022-07-18,2208,T,96,6.1NRT,288.54,20.82,N
41.77442,-5.9086,341.28,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,298.15,44.8,N
41.77254,-5.92066,359.19,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,299.4,85.79,N
41.77063,-5.93282,309.22,1.04,1.02,2022-07-18,2208,T,23,6.1NRT,294.51,6.57,N
41.52351,-7.44059,316.16,1.15,1.07,2022-07-18,2208,T,72,6.1NRT,290.59,16.73,N
41.51667,-7.48048,335.7,1.16,1.07,2022-07-18,2208,T,100,6.1NRT,290.97,45.32,N
41.5144,-7.4937,324.32,1.16,1.07,2022-07-18,2208,T,100,6.1NRT,288.52,27.89,N
41.53524,-7.42988,334.15,1.15,1.07,2022-07-18,2208,T,100,6.1NRT,291.52,42.22,N
41.53293,-7.44338,312.93,1.15,1.07,2022-07-18,2208,T,32,6.1NRT,291.08,13.97,N
41.78092,-5.987,306.51,1.04,1.02,2022-07-18,2208,T,68,6.1NRT,292.96,7.28,N
41.83863,-5.97083,323.77,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,294.04,21.32,N
41.86427,-5.9268,355.71,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,299.27,76.85,N
41.86235,-5.93909,390.81,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,309.39,210.93,N
41.86042,-5.95142,371.88,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,302.08,127.45,N
41.87515,-5.91711,462.11,1.03,1.02,2022-07-18,2208,T,100,6.1NRT,319.45,922.53,N
41.87324,-5.92937,446.09,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,320.41,692.87,N
41.87134,-5.94154,431.83,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,320.01,526.9,N
41.86943,-5.95379,408.54,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,315.88,322.01,N
41.8675,-5.96613,369.27,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,303.19,117.8,N
41.86558,-5.97841,338.14,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,296.75,41.12,N
41.8841,-5.91979,310.1,1.03,1.02,2022-07-18,2208,T,33,6.1NRT,294.48,5.75,N
41.88219,-5.93204,313.69,1.04,1.02,2022-07-18,2208,T,81,6.1NRT,294.6,8.83,N
41.88029,-5.94428,322.07,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,294.95,17.28,N
41.87838,-5.95651,373.45,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,299.51,132.42,N
41.87648,-5.96869,332,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,295.82,31.06,N
41.87458,-5.98084,344.19,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,297.59,52.13,N
41.87265,-5.99319,327.74,1.04,1.02,2022-07-18,2208,T,100,6.1NRT,294.66,26.44,N
41.89497,-5.91013,344.64,1.03,1.02,2022-07-18,2208,T,100,6.1NRT,297.62,50.76,N
41.89308,-5.92229,341.63,1.03,1.02,2022-07-18,2208,T,100,6.1NRT,297.74,44.34,N
41.89116,-5.93461,315.9,1.04,1.02,2022-07-18,2208,T,50,6.1NRT,294.51,11.21,N
41.90582,-5.90051,324.9,1.03,1.02,2022-07-18,2208,T,100,6.1NRT,295.19,20.72,N
41.90393,-5.91275,326.19,1.03,1.02,2022-07-18,2208,T,100,6.1NRT,295.44,21.91,N
41.90203,-5.92496,317.33,1.03,1.02,2022-07-18,2208,T,60,6.1NRT,296.14,12.36,N
41.91289,-5.91532,310.88,1.03,1.02,2022-07-18,2208,T,46,6.1NRT,294.53,8.04,N
41.92375,-5.90565,316.31,1.03,1.02,2022-07-18,2208,T,86,6.1NRT,294.73,12.38,N
41.90857,-6.00352,319.19,1.04,1.02,2022-07-18,2208,T,98,6.1NRT,293.46,17.33,N
41.90591,-6.0733,305.32,1.04,1.02,2022-07-18,2208,T,64,6.1NRT,291.28,6.8,N
41.9399,-5.91663,310.3,1.03,1.02,2022-07-18,2208,T,80,6.1NRT,293.81,8.17,N
41.93799,-5.92885,303.53,1.03,1.02,2022-07-18,2208,T,15,6.1NRT,293,3.78,N
41.94123,-5.96805,308.29,1.04,1.02,2022-07-18,2208,T,74,6.1NRT,293.65,8.17,N
41.97251,-5.88756,306.24,1.03,1.01,2022-07-18,2208,T,33,6.1NRT,294.53,5.64,N
41.97062,-5.89976,333.89,1.03,1.02,2022-07-18,2208,T,100,6.1NRT,296.46,34.1,N
41.96871,-5.91199,308.96,1.03,1.02,2022-07-18,2208,T,35,6.1NRT,294.17,7.03,N
41.94959,-6.03446,309.78,1.04,1.02,2022-07-18,2208,T,78,6.1NRT,292.46,9.66,N
41.94767,-6.04674,304.62,1.04,1.02,2022-07-18,2208,T,61,6.1NRT,291.96,6.18,N
41.97578,-5.92678,313.55,1.03,1.02,2022-07-18,2208,T,82,6.1NRT,293.26,10.88,N
41.98473,-5.92938,316.45,1.03,1.02,2022-07-18,2208,T,93,6.1NRT,292.82,13.97,N
41.85793,-7.40617,321.77,1.14,1.06,2022-07-18,2208,T,100,6.1NRT,289.98,23.76,N
41.85561,-7.41996,314.64,1.14,1.06,2022-07-18,2208,T,90,6.1NRT,289.85,16.11,N
41.86731,-7.40882,313.25,1.14,1.06,2022-07-18,2208,T,59,6.1NRT,289.99,14.05,N
41.85146,-7.50308,340.3,1.15,1.07,2022-07-18,2208,T,100,6.1NRT,289.92,54.57,N
41.87299,-7.40297,321.33,1.14,1.06,2022-07-18,2208,T,100,6.1NRT,290.51,23.57,N
41.87064,-7.41667,312.25,1.14,1.06,2022-07-18,2208,T,81,6.1NRT,291.61,14.23,N
41.86825,-7.43059,306.37,1.14,1.06,2022-07-18,2208,T,23,6.1NRT,290.24,8.67,N
41.85681,-7.49722,304.26,1.15,1.07,2022-07-18,2208,T,35,6.1NRT,288.77,8.1,N
41.85461,-7.51003,301.89,1.15,1.07,2022-07-18,2208,T,27,6.1NRT,286.93,6.91,N
41.88462,-7.39245,304.12,1.13,1.06,2022-07-18,2208,T,59,6.1NRT,287.95,9.04,N
41.88228,-7.40612,354.94,1.14,1.06,2022-07-18,2208,T,100,6.1NRT,294.28,90.15,N
41.87994,-7.41981,342.14,1.14,1.06,2022-07-18,2208,T,100,6.1NRT,291.95,57.71,N
41.87759,-7.43354,321.04,1.14,1.06,2022-07-18,2208,T,100,6.1NRT,289.77,22.97,N
41.87071,-7.47374,309.76,1.14,1.07,2022-07-18,2208,T,20,6.1NRT,291.63,11.18,N
41.86854,-7.48641,324.81,1.14,1.07,2022-07-18,2208,T,100,6.1NRT,289.77,27.26,N
41.88007,-7.47666,354.62,1.14,1.07,2022-07-18,2208,T,100,6.1NRT,294.71,88.53,N
41.8779,-7.48935,323.71,1.14,1.07,2022-07-18,2208,T,72,6.1NRT,289.77,25.46,N
43.45118,4.88975,306.34,2.54,1.53,2022-07-18,2208,T,68,6.1NRT,294.68,23.36,N
42.15871,-7.27651,313.65,1.12,1.05,2022-07-18,2208,T,64,6.1NRT,286.18,15.67,N
42.1566,-7.28919,324.81,1.12,1.05,2022-07-18,2208,T,100,6.1NRT,285.08,28.19,N
42.1679,-7.27982,320.33,1.12,1.05,2022-07-18,2208,T,100,6.1NRT,288.02,22.78,N
42.15479,-7.35875,325.76,1.12,1.06,2022-07-18,2208,T,100,6.1NRT,287.69,29.84,N
42.15266,-7.37144,301.46,1.12,1.06,2022-07-18,2208,T,18,6.1NRT,283.62,6.94,N
42.17433,-7.27371,301.02,1.12,1.05,2022-07-18,2208,T,33,6.1NRT,286.1,6.97,N
42.17212,-7.2868,311.35,1.12,1.05,2022-07-18,2208,T,82,6.1NRT,287.17,14.94,N
42.16314,-7.33977,318.41,1.12,1.06,2022-07-18,2208,T,67,6.1NRT,288.22,20.44,N
42.16088,-7.35307,327.45,1.12,1.06,2022-07-18,2208,T,100,6.1NRT,288.16,31.8,N
42.15876,-7.36562,323.08,1.12,1.06,2022-07-18,2208,T,100,6.1NRT,285.96,27.03,N
42.17476,-7.3288,308.87,1.12,1.05,2022-07-18,2208,T,57,6.1NRT,284.53,12,N
42.19558,-7.32098,318.61,1.12,1.05,2022-07-18,2208,T,44,6.1NRT,284.41,19.57,N
42.20714,-7.31013,305.16,1.12,1.05,2022-07-18,2208,T,21,6.1NRT,284.01,9.28,N
42.20494,-7.32324,304.8,1.12,1.05,2022-07-18,2208,T,10,6.1NRT,283.68,8.81,N
42.21427,-7.32571,355.95,1.12,1.05,2022-07-18,2208,T,100,6.1NRT,287.5,91.21,N
42.21195,-7.33956,311.86,1.12,1.05,2022-07-18,2208,T,16,6.1NRT,284.86,14.01,N
42.22347,-7.32893,343.51,1.12,1.05,2022-07-18,2208,T,100,6.1NRT,285.54,60.37,N
42.22111,-7.3431,330.19,1.12,1.05,2022-07-18,2208,T,100,6.1NRT,285.87,36.25,N
42.35867,-6.89954,341.63,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,292.88,51.85,N
42.35659,-6.91221,343.08,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,291.49,55.52,N
42.35456,-6.92461,302.06,1.08,1.04,2022-07-18,2208,T,38,6.1NRT,287.43,6.81,N
42.37186,-6.87748,323.49,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,291.15,22.32,N
42.3698,-6.89007,323.08,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,291.78,22,N
42.36773,-6.90276,392.71,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,298.51,237.26,N
42.36563,-6.91555,360.63,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,291.59,98.52,N
42.38086,-6.88106,326.54,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,291.5,26.25,N
42.4395,-6.57652,308.51,1.06,1.03,2022-07-18,2208,T,75,6.1NRT,287.6,10.84,N
42.43759,-6.58838,304.37,1.06,1.03,2022-07-18,2208,T,60,6.1NRT,285.64,8.08,N
42.39417,-6.85812,323.75,1.08,1.04,2022-07-18,2208,T,90,6.1NRT,291.8,23.66,N
42.3921,-6.87086,392.79,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,300.31,235.9,N
42.39001,-6.88373,418.62,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,305.96,426.04,N
42.38791,-6.89665,335.01,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,292.8,36.41,N
42.3859,-6.90891,313.2,1.08,1.04,2022-07-18,2208,T,16,6.1NRT,290.86,11.48,N
42.36726,-7.02284,304.66,1.09,1.04,2022-07-18,2208,T,31,6.1NRT,285.72,7.73,N
42.3651,-7.036,301.96,1.09,1.04,2022-07-18,2208,T,43,6.1NRT,285.26,6.56,N
42.40118,-6.87397,310.48,1.08,1.04,2022-07-18,2208,T,11,6.1NRT,288.29,9.09,N
42.39915,-6.88639,320.72,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,291.38,17.09,N
42.39705,-6.8994,327.09,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,292.89,24.68,N
42.39499,-6.912,313.48,1.08,1.04,2022-07-18,2208,T,11,6.1NRT,291.58,11.51,N
42.38047,-7.00099,307.26,1.09,1.04,2022-07-18,2208,T,55,6.1NRT,287.47,9.27,N
42.37636,-7.02603,316.04,1.09,1.04,2022-07-18,2208,T,63,6.1NRT,287.89,16.15,N
42.37427,-7.03878,312.44,1.09,1.04,2022-07-18,2208,T,71,6.1NRT,286.3,13.46,N
42.46257,-6.61027,315.75,1.06,1.03,2022-07-18,2208,T,90,6.1NRT,291.87,15.43,N
42.4174,-6.89206,314.73,1.08,1.04,2022-07-18,2208,T,66,6.1NRT,291.69,10.81,N
42.41525,-6.90541,324.02,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,292.02,20.92,N
42.41318,-6.91815,324.55,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,292.02,22.6,N
42.47071,-6.60581,328.06,1.06,1.03,2022-07-18,2208,T,100,6.1NRT,291.08,29.49,N
42.46876,-6.61797,368.06,1.06,1.03,2022-07-18,2208,T,100,6.1NRT,294.26,119.68,N
42.42499,-6.88638,310.9,1.08,1.04,2022-07-18,2208,T,73,6.1NRT,291.1,10.29,N
42.42279,-6.89972,309.76,1.08,1.04,2022-07-18,2208,T,15,6.1NRT,291.23,8.52,N
42.42064,-6.91278,324.87,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,291.44,23.91,N
42.41847,-6.92592,311.89,1.08,1.04,2022-07-18,2208,T,30,6.1NRT,291.58,10.3,N
42.40361,-7.01585,304.59,1.09,1.04,2022-07-18,2208,T,44,6.1NRT,290.9,7.33,N
42.47569,-6.6338,317.05,1.06,1.03,2022-07-18,2208,T,94,6.1NRT,291.55,16.25,N
42.47377,-6.64573,304.24,1.06,1.03,2022-07-18,2208,T,17,6.1NRT,288.61,6.15,N
42.44446,-6.82594,317.05,1.07,1.03,2022-07-18,2208,T,71,6.1NRT,294.5,16.63,N
42.44242,-6.83839,360.78,1.07,1.03,2022-07-18,2208,T,100,6.1NRT,300.35,97.49,N
42.44035,-6.85105,327.44,1.08,1.04,2022-07-18,2208,T,89,6.1NRT,296.1,26.45,N
42.43631,-6.87582,333.51,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,292.51,34.41,N
42.43416,-6.88887,318.1,1.08,1.04,2022-07-18,2208,T,62,6.1NRT,291.19,15.24,N
42.48471,-6.6367,314.06,1.06,1.03,2022-07-18,2208,T,88,6.1NRT,291.1,13.33,N
42.4827,-6.64917,309.44,1.06,1.03,2022-07-18,2208,T,72,6.1NRT,290.05,9.79,N
42.45362,-6.82838,336.49,1.07,1.03,2022-07-18,2208,T,100,6.1NRT,294.46,41.46,N
42.4516,-6.84076,336.69,1.07,1.03,2022-07-18,2208,T,100,6.1NRT,296.49,40.81,N
42.44954,-6.85338,327.55,1.08,1.04,2022-07-18,2208,T,88,6.1NRT,295.25,25.75,N
42.44748,-6.86603,331.37,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,293.14,30.27,N
42.44532,-6.87918,318.88,1.08,1.04,2022-07-18,2208,T,35,6.1NRT,291.48,13.91,N
42.43685,-6.93087,306.95,1.08,1.04,2022-07-18,2208,T,5,6.1NRT,290.37,6.46,N
42.4628,-6.83073,306.6,1.07,1.03,2022-07-18,2208,T,65,6.1NRT,290.29,8.47,N
42.46077,-6.84319,304.55,1.07,1.03,2022-07-18,2208,T,4,6.1NRT,291.06,6.31,N
42.45015,-6.90821,318.36,1.08,1.04,2022-07-18,2208,T,84,6.1NRT,291.57,15.01,N
42.44807,-6.92091,311.64,1.08,1.04,2022-07-18,2208,T,16,6.1NRT,290.62,9.09,N
42.4635,-6.88511,324.89,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,292.87,23.72,N
42.4593,-6.91089,356.34,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,294.89,84.23,N
42.4726,-6.88805,314.96,1.08,1.04,2022-07-18,2208,T,12,6.1NRT,291.88,12.9,N
42.47053,-6.90077,337.04,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,292.83,41.4,N
42.46847,-6.91341,350.23,1.08,1.04,2022-07-18,2208,T,100,6.1NRT,292.42,69.14,N
42.51514,-7.13717,309.05,1.09,1.04,2022-07-18,2208,T,76,6.1NRT,285.25,12.62,N
42.52056,-7.22132,316.01,1.1,1.05,2022-07-18,2208,T,81,6.1NRT,289.55,17.25,N
42.51843,-7.23416,370.66,1.1,1.05,2022-07-18,2208,T,100,6.1NRT,292.14,137.83,N
42.51632,-7.24689,317.64,1.1,1.05,2022-07-18,2208,T,95,6.1NRT,283.26,18.49,N
42.52983,-7.22375,303.32,1.1,1.05,2022-07-18,2208,T,11,6.1NRT,285.23,7.16,N
42.52776,-7.23623,320.46,1.1,1.05,2022-07-18,2208,T,100,6.1NRT,285.23,22.12,N
42.54775,-7.17348,320.7,1.1,1.04,2022-07-18,2208,T,100,6.1NRT,286.99,22.98,N
42.54562,-7.18642,312.89,1.1,1.04,2022-07-18,2208,T,86,6.1NRT,285.96,14.69,N
42.53247,-7.26645,319.82,1.1,1.05,2022-07-18,2208,T,99,6.1NRT,285.62,20.17,N
42.55696,-7.17611,323.18,1.1,1.04,2022-07-18,2208,T,100,6.1NRT,288.14,25.29,N
42.53506,-7.30963,316.03,1.11,1.05,2022-07-18,2208,T,92,6.1NRT,290.61,16.4,N
42.53289,-7.32272,308.64,1.11,1.05,2022-07-18,2208,T,60,6.1NRT,289.62,10.17,N
42.57064,-7.13075,308.2,1.09,1.04,2022-07-18,2208,T,21,6.1NRT,282.95,10.24,N
42.56401,-7.17051,326.67,1.1,1.04,2022-07-18,2208,T,0,6.1NRT,290.21,27.25,N
42.54177,-7.30324,306.31,1.11,1.05,2022-07-18,2208,T,41,6.1NRT,289.87,9.4,N
42.53952,-7.31666,323.58,1.11,1.05,2022-07-18,2208,T,100,6.1NRT,292.14,26.03,N
42.53738,-7.32939,302.22,1.11,1.05,2022-07-18,2208,T,26,6.1NRT,288.48,5.83,N
42.57992,-7.13296,397.54,1.09,1.04,2022-07-18,2208,T,100,6.1NRT,300.04,271.82,N
42.5778,-7.1457,338.37,1.09,1.04,2022-07-18,2208,T,69,6.1NRT,288,45.48,N
42.5733,-7.17277,361.28,1.1,1.04,2022-07-18,2208,T,100,6.1NRT,288.4,100.59,N
42.57102,-7.18641,341.97,1.1,1.04,2022-07-18,2208,T,100,6.1NRT,288.79,51.65,N
42.54879,-7.3193,311.5,1.11,1.05,2022-07-18,2208,T,55,6.1NRT,289.44,12.24,N
42.54662,-7.33223,313.56,1.11,1.05,2022-07-18,2208,T,77,6.1NRT,288.86,14.02,N
43.1051,-3.65975,369.92,1.02,1.01,2022-07-18,2208,T,100,6.1NRT,290.59,120.56,N
43.10348,-3.67204,332.39,1.02,1.01,2022-07-18,2208,T,100,6.1NRT,282.44,33.99,N
42.59129,-7.12247,327.37,1.09,1.04,2022-07-18,2208,T,100,6.1NRT,286.55,30.06,N
42.58915,-7.1354,398.37,1.09,1.04,2022-07-18,2208,T,100,6.1NRT,298.95,276.62,N
42.58691,-7.14888,331.46,1.09,1.04,2022-07-18,2208,T,100,6.1NRT,286.87,33.3,N
42.5801,-7.18984,328.89,1.1,1.04,2022-07-18,2208,T,62,6.1NRT,290.16,27.05,N
42.57783,-7.20349,322.81,1.1,1.04,2022-07-18,2208,T,0,6.1NRT,289.29,18.92,N
42.57343,-7.2299,324.9,1.1,1.05,2022-07-18,2208,T,51,6.1NRT,289.6,24.18,N
43.1141,-3.66166,301.55,1.02,1.01,2022-07-18,2208,T,36,6.1NRT,285.21,6.01,N
42.59817,-7.13907,357.99,1.09,1.04,2022-07-18,2208,T,100,6.1NRT,287.6,92.75,N
42.59594,-7.15255,332.48,1.09,1.04,2022-07-18,2208,T,100,6.1NRT,285.63,35.57,N
42.59369,-7.16616,315.77,1.09,1.04,2022-07-18,2208,T,53,6.1NRT,283.61,14.13,N
42.56734,-7.32447,301.9,1.11,1.05,2022-07-18,2208,T,45,6.1NRT,288.51,6.65,N
42.59836,-7.19624,340.41,1.1,1.04,2022-07-18,2208,T,100,6.1NRT,289.64,44.83,N
42.59618,-7.20942,333,1.1,1.04,2022-07-18,2208,T,96,6.1NRT,288.81,34.09,N
42.6097,-7.18608,335.58,1.1,1.04,2022-07-18,2208,T,100,6.1NRT,288.08,40.58,N
42.60757,-7.19891,344.54,1.1,1.04,2022-07-18,2208,T,100,6.1NRT,288.57,54.76,N
42.6055,-7.21148,328.83,1.1,1.04,2022-07-18,2208,T,49,6.1NRT,287.58,29.86,N
42.60323,-7.22521,356.07,1.1,1.05,2022-07-18,2208,T,100,6.1NRT,292.55,83.49,N
42.60105,-7.23836,359.3,1.1,1.05,2022-07-18,2208,T,100,6.1NRT,292.38,94.26,N
42.61897,-7.18835,339.18,1.1,1.04,2022-07-18,2208,T,100,6.1NRT,290.36,50.86,N
42.61692,-7.20075,328.08,1.1,1.04,2022-07-18,2208,T,49,6.1NRT,290.04,31.76,N
42.61478,-7.21367,353.4,1.1,1.04,2022-07-18,2208,T,100,6.1NRT,290.17,80.41,N
42.61246,-7.22781,382.31,1.1,1.05,2022-07-18,2208,T,100,6.1NRT,294.14,187.19,N
42.61024,-7.24129,351.58,1.1,1.05,2022-07-18,2208,T,100,6.1NRT,292.67,75.55,N
42.62828,-7.19034,312.43,1.1,1.04,2022-07-18,2208,T,77,6.1NRT,284.62,16.47,N
42.62617,-7.20311,319.26,1.1,1.04,2022-07-18,2208,T,98,6.1NRT,284.97,23.36,N
42.62392,-7.21687,317.59,1.1,1.04,2022-07-18,2208,T,95,6.1NRT,283.57,22.61,N
42.62169,-7.23045,320.98,1.1,1.05,2022-07-18,2208,T,78,6.1NRT,285.25,23.74,N
42.61952,-7.2436,328.52,1.1,1.05,2022-07-18,2208,T,100,6.1NRT,288.35,32.8,N
42.62238,-7.28481,324.06,1.1,1.05,2022-07-18,2208,T,100,6.1NRT,286.52,25.32,N
42.62026,-7.29769,308.75,1.1,1.05,2022-07-18,2208,T,37,6.1NRT,286.93,10.47,N
44.45792,-0.50095,328.04,1.33,1.14,2022-07-18,2208,T,100,6.1NRT,302.59,35.76,N
44.45621,-0.51761,341.42,1.33,1.14,2022-07-18,2208,T,100,6.1NRT,305.37,64.91,N
44.4545,-0.53423,333.73,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,302.64,46.32,N
44.45467,-0.5066,314.33,1.33,1.14,2022-07-18,2208,T,88,6.1NRT,300.78,15.18,N
44.45304,-0.52327,328.41,1.33,1.14,2022-07-18,2208,T,100,6.1NRT,301.72,36.17,N
44.4514,-0.53991,314.55,1.32,1.14,2022-07-18,2208,T,89,6.1NRT,299.09,14.44,N
44.46655,-0.49194,312.32,1.33,1.14,2022-07-18,2208,T,84,6.1NRT,299.48,13.93,N
44.4649,-0.50865,345.55,1.33,1.14,2022-07-18,2208,T,100,6.1NRT,307.48,76.99,N
44.46326,-0.52532,334.06,1.33,1.14,2022-07-18,2208,T,100,6.1NRT,305.59,47.14,N
44.46162,-0.54197,330.78,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,303.96,39.93,N
44.45998,-0.55855,317.69,1.32,1.14,2022-07-18,2208,T,95,6.1NRT,300.35,17.62,N
44.47844,-0.47723,311.86,1.33,1.14,2022-07-18,2208,T,83,6.1NRT,298.69,12.57,N
44.47679,-0.49396,321.77,1.33,1.14,2022-07-18,2208,T,100,6.1NRT,303.03,25.21,N
44.47514,-0.51066,320.86,1.33,1.14,2022-07-18,2208,T,100,6.1NRT,304.08,23.47,N
44.47349,-0.52732,314.72,1.33,1.14,2022-07-18,2208,T,89,6.1NRT,302.09,14.15,N
44.47184,-0.54396,325.12,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,303.92,28.88,N
44.47019,-0.56055,344.67,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,307.12,72.06,N
44.46854,-0.57713,346.66,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,304.9,78.07,N
44.4887,-0.47925,320.11,1.33,1.14,2022-07-18,2208,T,100,6.1NRT,300.17,22.63,N
44.48703,-0.49596,331.55,1.33,1.14,2022-07-18,2208,T,100,6.1NRT,303.48,41.62,N
44.48537,-0.51266,325.52,1.33,1.14,2022-07-18,2208,T,100,6.1NRT,304.95,29.91,N
44.48372,-0.52933,320.64,1.33,1.14,2022-07-18,2208,T,100,6.1NRT,304.05,21.08,N
44.48206,-0.54596,316.32,1.32,1.14,2022-07-18,2208,T,91,6.1NRT,302.47,14.59,N
44.4804,-0.56258,313.96,1.32,1.14,2022-07-18,2208,T,59,6.1NRT,301.67,11.62,N
44.47874,-0.57916,318.38,1.32,1.14,2022-07-18,2208,T,97,6.1NRT,302.01,17.54,N
44.47708,-0.59569,324.23,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,303.49,26.27,N
44.47543,-0.61215,339.51,1.31,1.14,2022-07-18,2208,T,100,6.1NRT,303.49,56.65,N
44.47377,-0.62859,326.68,1.31,1.14,2022-07-18,2208,T,100,6.1NRT,299.82,29.96,N
44.49561,-0.51467,333.34,1.33,1.14,2022-07-18,2208,T,100,6.1NRT,302.93,43.65,N
44.49394,-0.53134,336.41,1.33,1.14,2022-07-18,2208,T,100,6.1NRT,306.68,49.21,N
44.49227,-0.54798,327.39,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,304.27,31.03,N
44.4906,-0.56459,313.49,1.32,1.14,2022-07-18,2208,T,55,6.1NRT,301.92,10.28,N
44.48894,-0.58116,330.51,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,302.54,36.44,N
44.48727,-0.5977,356.24,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,307.17,107.1,N
44.48561,-0.61418,348.15,1.31,1.14,2022-07-18,2208,T,100,6.1NRT,307.98,80.03,N
44.48395,-0.63061,330.97,1.31,1.14,2022-07-18,2208,T,100,6.1NRT,302.94,36.9,N
44.50417,-0.53338,316.76,1.33,1.14,2022-07-18,2208,T,93,6.1NRT,299.85,14.61,N
44.50249,-0.55001,326.98,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,301.77,29.74,N
44.50081,-0.5666,316.53,1.32,1.14,2022-07-18,2208,T,93,6.1NRT,301.93,13.5,N
44.49914,-0.58316,325.95,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,303.06,27.02,N
44.49747,-0.59968,400.3,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,313.98,373.18,N
44.4958,-0.61617,396.87,1.31,1.14,2022-07-18,2208,T,100,6.1NRT,315.81,342.82,N
44.49412,-0.63262,326.29,1.31,1.14,2022-07-18,2208,T,100,6.1NRT,301.5,29.14,N
44.50934,-0.58519,312.9,1.32,1.14,2022-07-18,2208,T,72,6.1NRT,300.38,8.41,N
44.50766,-0.6017,375.61,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,307.73,194.77,N
44.51785,-0.60372,354.19,1.32,1.14,2022-07-18,2208,T,100,6.1NRT,302.28,98.38,N
44.51616,-0.62022,499.97,1.31,1.14,2022-07-18,2208,T,100,6.1NRT,339.66,2391.36,N
44.51447,-0.63667,446.6,1.31,1.14,2022-07-18,2208,T,100,6.1NRT,327.44,987.58,N
44.51278,-0.6531,342.31,1.31,1.14,2022-07-18,2208,T,100,6.1NRT,303.7,61.68,N
44.5111,-0.66947,325.88,1.31,1.13,2022-07-18,2208,T,100,6.1NRT,298.03,28.63,N
44.52804,-0.60573,313.21,1.32,1.14,2022-07-18,2208,T,71,6.1NRT,299.97,8.77,N
44.52634,-0.62223,432.4,1.31,1.14,2022-07-18,2208,T,100,6.1NRT,310.36,752.11,N
44.52465,-0.6387,483.87,1.31,1.14,2022-07-18,2208,T,100,6.1NRT,330.8,1868.28,N
